Date,ABI.BR,AD.AS,ADSGn.DE,ADYEN.AS,AIR.PA,AIRP.PA,ALVG.DE,ASML.AS,AXAF.PA,BASFn.DE,BAYGn.DE,BBVA.MC,BMWG.DE,BNPP.PA,CRH.I,DANO.PA,DB1Gn.DE,DPWGn.DE,DTEGn.DE,ENEI.MI,ENI.MI,ESLX.PA,FLTRF.I,HRMS.PA,IBE.MC,IFXGn.DE,INGA.AS,ISP.MI,ITX.MC,LINI.DE,LVMH.PA,MBGn.DE,MUVGn.DE,NDAFI.HE,NOKIA.HE,OREP.PA,PERP.PA,PRTP.PA,PRX.AS,SAF.PA,SAN.MC,SAPG.DE,SASY.PA,SCHN.PA,SGEF.PA,SIEGn.DE,STLAM.MI,TTEF.PA,VNAn.DE,VOWG_p.DE
2013-03-21,1954057,3741176,1257140,#N/A N/A,2222872,1878726,1396231,1361113,6497957,5478865,2542477,54575224,2646699,3621540,2093282,1368659,538051,3508704,11924394,37890214,9214859,634136,4868,57019,38616618,7586974,17221058,167015698,5440950,#N/A N/A,1036610,5050784,707943,2322130,31587021,780882,1254924,386971,#N/A N/A,831400,68079425,3686707,2903811,1847690,2532822,4560178,#N/A N/A,5175851,#N/A N/A,141382
2013-03-22,1564777,3412578,1296022,#N/A N/A,2224734,1190341,1290046,1831524,5103413,3772962,2193131,63794214,1497609,5023927,2185339,1587159,662532,3433474,10568116,48536170,9858879,792870,10159,31174,19468182,5161277,34045428,160729763,4292750,#N/A N/A,775923,2824183,689383,535652,22516056,528635,602576,259113,#N/A N/A,767173,82270411,3295520,1963879,1381464,2043877,2318655,#N/A N/A,4596773,#N/A N/A,99240
2013-03-25,2438971,2788260,1349234,#N/A N/A,2238240,1521215,2110048,1571434,8770927,4041582,2806124,71530888,1716196,8242131,1378820,1552812,540374,2739368,12585879,46923237,13198324,683633,8261,23968,162437325,6056006,36974488,292098460,5423235,#N/A N/A,962931,3630888,665975,426780,31697634,926968,472244,286410,#N/A N/A,745321,95965534,3385718,3917458,2334232,2097544,2892563,#N/A N/A,5359299,#N/A N/A,87612
2013-03-26,2377683,1899072,1253498,#N/A N/A,1996213,1235516,1525509,1852807,6417620,3039608,1914689,59684851,1502627,6334417,3158368,1421072,474602,3125121,17823260,55570929,14597528,525949,14658,20033,40029305,4858173,30145408,301660866,6962700,#N/A N/A,802837,2785393,559126,372625,24816412,655101,518679,151906,#N/A N/A,749759,113723510,2322259,2996139,1891454,3009423,2260388,#N/A N/A,5966158,#N/A N/A,81730
2013-03-27,2119845,4542391,1013563,#N/A N/A,3348435,1632123,2601475,1603719,9455327,4331007,2263426,77248950,1738713,8796747,2021043,1752047,631582,3220495,22400193,45271466,13019997,869295,8391,17301,99700508,4840540,29963310,277258272,4890755,#N/A N/A,1487754,4211476,700582,874829,22457966,732862,401876,298144,#N/A N/A,3231741,142747394,3115034,3303064,1913337,2410860,2427867,#N/A N/A,6256551,#N/A N/A,65591
2013-03-28,2073250,2948576,846142,#N/A N/A,3368033,1518623,1661216,1604640,8651059,3367360,2505700,49980203,2657631,4790046,1723631,1559022,978301,2657345,13361104,42283255,12836556,518766,18083,31858,58000970,5127255,31084052,221147568,6471120,#N/A N/A,844763,6437537,505672,426888,23040573,950521,372182,259283,#N/A N/A,771634,68242788,2863816,3331471,1503749,1936431,2377049,#N/A N/A,6351612,#N/A N/A,84779
2013-03-29,2073250,2948576,846142,#N/A N/A,3368033,1518623,1661216,1604640,8651059,3367360,2505700,49980203,2657631,4790046,1723631,1559022,978301,2657345,13361104,42283255,12836556,518766,18083,31858,58000970,5127255,31084052,221147568,6471120,#N/A N/A,844763,6437537,505672,426888,23040573,950521,372182,259283,#N/A N/A,771634,68242788,2863816,3331471,1503749,1936431,2377049,#N/A N/A,6351612,#N/A N/A,84779
2013-04-01,2073250,2948576,846142,#N/A N/A,3368033,1518623,1661216,1604640,8651059,3367360,2505700,49980203,2657631,4790046,1723631,1559022,978301,2657345,13361104,42283255,12836556,518766,18083,31858,58000970,5127255,31084052,221147568,6471120,#N/A N/A,844763,6437537,505672,426888,23040573,950521,372182,259283,#N/A N/A,771634,68242788,2863816,3331471,1503749,1936431,2377049,#N/A N/A,6351612,#N/A N/A,84779
2013-04-02,1792058,2881179,819308,#N/A N/A,2830362,1718115,1606575,1116660,8366785,2629509,1880498,209825532,2175298,5077551,1756861,1765685,768659,2999751,15341826,30839951,13029371,703487,29027,31002,78992620,6591189,30404360,140168229,12442615,#N/A N/A,1134144,4297736,827300,615964,20064132,1034648,636743,314875,#N/A N/A,1573106,122823791,2294304,3752894,1897252,2062266,1955718,#N/A N/A,6008285,#N/A N/A,74484
2013-04-03,1958791,4156709,908162,#N/A N/A,2481741,1323152,1328536,1030597,5650282,2782336,2235812,37930323,1469838,4054540,1326111,1324334,466982,2805768,14211638,36012008,11140486,527645,11772,30969,45999183,5506089,23671539,145268523,6338315,#N/A N/A,684384,3332126,711654,385889,18056881,1198919,362954,195135,#N/A N/A,957678,110495844,1928294,3043700,1358384,1688074,1995413,#N/A N/A,4551117,#N/A N/A,84302
2013-04-04,1955151,4768490,1012742,#N/A N/A,3950693,1204133,1573809,1539672,8603806,3017148,2069954,46575220,1730482,5128772,2196134,1330867,419387,3963909,29186493,44310208,11211083,510376,6825,26264,38756439,6029794,46853345,196739302,4819475,#N/A N/A,734492,5442513,747135,734581,27963270,793147,517035,198575,#N/A N/A,813963,139694268,2571917,2496407,1617680,2315633,1975229,#N/A N/A,4288695,#N/A N/A,60264
2013-04-05,2377366,3458086,1310260,#N/A N/A,3755064,1496304,2157734,1761788,7898380,4720065,2528839,53829560,2087464,5417445,2473327,1845372,976069,4729614,18180479,47551489,13449551,887103,17771,42733,67870308,8652133,30927138,194819195,8565750,#N/A N/A,1233519,6552608,1317711,485192,22070644,874699,815329,422627,#N/A N/A,1120198,85380567,5208630,2412861,1579487,2292229,3520671,#N/A N/A,6078230,#N/A N/A,71502
2013-04-08,1328747,2555638,677133,#N/A N/A,2451022,1205785,1126683,945002,4373672,2773438,2103755,38879758,1372505,3129826,1183861,1279211,410678,2411323,8308951,25285761,9096250,311749,28168,15313,31166396,5059822,16926774,149413751,4325185,#N/A N/A,522700,5040835,702006,405133,15593200,600302,317947,209135,#N/A N/A,990008,115218492,3443261,1412306,1001878,1617774,1489648,#N/A N/A,3427195,#N/A N/A,69857
2013-04-09,1621936,2329853,864224,#N/A N/A,10143905,1012273,1591142,1347592,4633072,3305710,2315266,64324093,1673707,3733712,1831820,2153705,870829,3410757,12086041,30250697,11072900,412780,9335,20343,21001446,8377834,19771051,202661843,4624975,#N/A N/A,752673,5153516,683023,384783,13183310,607575,559582,172317,#N/A N/A,1128354,86556117,3422030,2455973,964290,1812644,2105097,#N/A N/A,3350769,#N/A N/A,120137
2013-04-10,2274363,2556245,924904,#N/A N/A,3341475,1347666,2198796,1710469,9304454,3487525,2417498,61346122,2163077,6544709,1666461,2881229,910983,4121966,17624866,51010770,13294434,600272,12897,26867,39915597,9617779,31595418,200447826,5029775,#N/A N/A,656978,10058963,916029,579084,34791084,576401,429641,210831,#N/A N/A,639938,174642234,3292181,2665788,1453852,1799615,2813064,#N/A N/A,4853079,#N/A N/A,110986
2013-04-11,1522124,1899943,892168,#N/A N/A,2367993,1230860,1774831,1384139,7898368,2661577,1685800,33428184,1889763,5388852,1216199,1617040,533827,2112462,25204800,35231612,9428423,395949,7049,23460,46089646,7028540,26751049,173675602,3974465,#N/A N/A,630872,6169035,725392,821690,26984476,436540,453356,216902,#N/A N/A,546132,80561432,3117678,2375734,1296122,1646382,2495957,#N/A N/A,3698572,#N/A N/A,115238
2013-04-12,1549349,3038463,759482,#N/A N/A,2510289,1415762,1953086,1537835,5611874,3296411,1892731,45832715,2031612,6182611,1322390,1776590,603552,1996897,15815935,29047787,10030740,503145,7874,14599,21685829,8965654,24271310,145819357,3662505,#N/A N/A,694688,4245366,634706,321564,15646084,510255,364560,229718,#N/A N/A,614303,91777523,3769785,2216771,1508285,1722983,2250924,#N/A N/A,4223265,#N/A N/A,142298
2013-04-15,1790782,4136001,520192,#N/A N/A,1813612,1076228,1409051,1198797,6353369,2944041,2168518,37647212,1659154,3958824,1107797,1783798,523961,2718096,23463634,28628924,10510244,487172,3976,16148,19589183,8155316,20003470,149580794,4333480,#N/A N/A,599619,4227394,518473,357081,19834260,418869,448333,229884,#N/A N/A,628499,161466577,2993387,4203560,1862216,1785166,3578798,#N/A N/A,4715286,#N/A N/A,94325
2013-04-16,1118062,3666144,759629,#N/A N/A,2100546,951886,1525402,1355388,7203536,2911129,1820521,102139940,1626339,3538698,1973100,5580351,563763,3367326,13357027,27554563,10224811,411569,4003,25483,18871944,9822451,26246773,126996978,6615005,#N/A N/A,1684072,4651956,706281,495290,20499931,500637,531517,334841,#N/A N/A,1017913,111878612,3046457,3773954,1480128,1870559,1705120,#N/A N/A,3985258,#N/A N/A,103710
2013-04-17,2310177,3286001,1032769,#N/A N/A,13448819,1933805,2683971,6295772,9451081,6290082,3467097,59904984,2983725,7264982,2338713,4528827,1079161,3618579,16634456,41000006,13589556,872403,6160,18344,25438481,13473685,32474029,200524899,13723560,#N/A N/A,1584584,6065993,897703,798727,24571186,859819,836682,370336,#N/A N/A,1267857,162530215,4620488,3726508,2976588,3133460,3943000,#N/A N/A,7115606,#N/A N/A,171635
2013-04-18,2129841,3523184,620495,#N/A N/A,4213754,1699917,2149204,3054837,10370893,3877300,2271127,57350387,2147021,7728861,1916049,4114419,920189,3296268,12747425,43861356,31522040,702522,15244,28033,22579057,9732376,24184307,231511616,14389160,#N/A N/A,1219068,3358699,764934,848267,162685230,654675,796918,208208,#N/A N/A,996698,117288111,3786654,2258204,1530307,2120399,3101763,#N/A N/A,4307667,#N/A N/A,147021
2013-04-19,3124963,3835710,835246,#N/A N/A,4721286,1638227,2603643,2400059,7481491,4887328,3708215,77543135,2618329,5446174,1901152,3842711,811666,4360757,18044567,50950577,14109532,648321,10341,24255,42606944,9174352,28437727,282950383,40176230,#N/A N/A,1245394,5775985,1044323,625246,46227077,1115544,607501,268863,#N/A N/A,822468,121607073,9761932,3773210,2081502,2266103,4083036,#N/A N/A,6406229,#N/A N/A,98129
2013-04-22,1380248,3398419,984711,#N/A N/A,3274549,989845,1903350,1378873,5124142,3136050,1768906,27847403,1928576,4409094,1608627,2346189,586612,3252462,9712000,44019356,13038742,424453,20787,27728,21277981,9564134,16492669,190432117,19824805,#N/A N/A,797058,3946672,640624,684021,30648642,537489,559366,176074,#N/A N/A,834284,116163275,3313097,1709086,1613833,1873814,2627937,#N/A N/A,3318954,#N/A N/A,136326
2013-04-23,2368453,3247898,1023408,#N/A N/A,4458794,1686479,2722588,1708833,11485768,4717785,2324553,53746393,2446173,7476587,2208048,2949276,816132,3732943,15345825,64252759,17370217,634965,16134,35157,48632829,14650604,26245966,252133829,32769265,#N/A N/A,1181046,5543876,1118027,752980,19233707,1033731,650643,394840,#N/A N/A,2005263,182477881,4155495,4675197,3488131,2932499,3516036,#N/A N/A,6115538,#N/A N/A,145149
2013-04-24,3071210,2487355,695894,#N/A N/A,2780375,2324439,2778211,2038502,12241522,3396060,2607138,51504545,2325262,6611233,2697269,2702498,753722,6560770,20398260,52046772,18631278,680297,11935,20426,46652195,10114611,29025195,210934333,46059490,#N/A N/A,1180908,8238003,1157455,1834793,19416311,854373,679994,423327,#N/A N/A,1142425,132392621,3604341,3823385,2369413,2919596,2944715,#N/A N/A,6702717,#N/A N/A,149442
2013-04-25,2147166,2434358,470457,#N/A N/A,2138015,1302391,1940216,1749799,7743131,3694001,2860222,40878748,1626319,3581832,1722791,2287375,825797,4208374,18209893,31905078,16771518,695688,11054,17445,35236091,8473485,16366109,110765752,83301055,#N/A N/A,664715,4525304,1635704,1012159,20966371,739499,1085168,274596,#N/A N/A,1136925,115705712,3174078,3216124,1520462,1761461,1990792,#N/A N/A,4783778,#N/A N/A,137880
2013-04-26,3035505,3403471,566432,#N/A N/A,5110324,1373462,1807215,1320739,5956756,8523700,3970997,41166986,1524785,3638095,2232619,1548623,800077,3468242,10756626,31136701,12701806,380244,5288,20464,20292192,8989743,16368823,110013522,5890290,#N/A N/A,564531,3751835,1257647,930068,14420725,467070,945949,933205,#N/A N/A,799035,87762724,2451076,2101732,1462853,4380183,2198495,#N/A N/A,5147859,#N/A N/A,125405
2013-04-29,2090176,1702125,610889,#N/A N/A,2897732,1271896,1819567,895818,5981262,5349689,2528912,41862586,1568487,4147788,1195228,1453075,659942,3427725,10379546,51284040,12619317,468923,2564,12020,40996978,5031765,17700508,159579689,28908970,#N/A N/A,615716,3376024,682381,610730,12867491,745285,471810,235202,#N/A N/A,573801,87087361,1909806,2310308,1448482,1714582,1895915,#N/A N/A,4071389,#N/A N/A,124562
2013-04-30,3810781,2438433,636956,#N/A N/A,2391942,1043517,2057626,1011050,6873884,2623544,2104639,60214792,1637370,5113900,1294381,1920894,877161,4406336,16543286,43102904,11999334,470488,4873,13718,27183735,7077617,17547642,149409980,5228105,#N/A N/A,674535,3220482,703185,840496,13949186,831136,486507,259828,#N/A N/A,1085446,77973725,2396373,2437870,1420179,2033398,1969403,#N/A N/A,5923009,#N/A N/A,104965
2013-05-01,3810781,2438433,636956,#N/A N/A,2391942,1043517,2057626,1011050,6873884,2623544,2104639,60214792,1637370,5113900,757804,1920894,877161,4406336,16543286,43102904,11999334,470488,525,13718,27183735,7077617,17547642,149409980,5228105,#N/A N/A,674535,3220482,703185,840496,13949186,831136,486507,259828,#N/A N/A,1085446,77973725,2396373,2437870,1420179,2033398,1969403,#N/A N/A,5923009,#N/A N/A,104965
2013-05-02,2935262,2686767,1194521,#N/A N/A,2341439,1439955,2549715,1832623,7719213,3666711,2537068,40074289,3011882,6603008,2747058,2541939,971632,4054574,20720471,50744711,16393299,762341,14466,22869,42824334,27121101,26564617,208691192,33750405,#N/A N/A,824414,4422223,1222088,1588635,15314684,753913,585453,244217,#N/A N/A,1282240,71876321,3279229,3946953,2336229,2145763,3841343,#N/A N/A,6751185,#N/A N/A,123560
2013-05-03,2548862,2703159,2093918,#N/A N/A,2001860,1497278,3030644,1473520,8394408,3353663,3121517,50897001,2129704,6269094,2016030,1920916,749888,3457467,16988314,33135065,13047404,485736,10155,20845,46598273,10648645,19187749,127109793,12355520,#N/A N/A,674740,4829583,897676,548784,20279686,948830,534797,249552,#N/A N/A,767101,65994222,2909829,3281943,1584549,1679300,3109807,#N/A N/A,6278417,#N/A N/A,115904
2013-05-06,860519,1624623,709176,#N/A N/A,733349,745377,1623821,644256,4686661,1774837,1120145,17284590,989178,1990650,2016030,663060,559239,4558539,7546679,19597209,6444724,207935,10155,12334,25293085,6174332,10541999,76460696,31761130,#N/A N/A,398285,2484248,476630,182609,16931088,376195,286120,114611,#N/A N/A,350693,35043780,1535455,1369600,530558,1045982,1395052,#N/A N/A,1691582,#N/A N/A,67843
2013-05-07,1859858,2972396,761831,#N/A N/A,1897659,993726,4002241,879351,8697561,2342669,1569213,35765233,1694368,5293725,2421027,1286729,584288,4011370,14583421,35342737,15114473,347112,18033,12629,22618799,8215421,33822872,150614856,27646790,#N/A N/A,610569,3940099,920763,396416,26871433,881741,660554,206970,#N/A N/A,680728,53797073,2526771,2494538,1191997,1361431,1839645,#N/A N/A,3285298,#N/A N/A,134393
2013-05-08,1405156,2745811,887876,#N/A N/A,2001279,891217,2396260,992875,7639297,2319226,2249511,22824536,1721713,3537855,5197302,1222105,712821,5648885,45536331,44284589,9282100,323742,7837,17968,39777555,7101921,35546954,127180317,66780210,#N/A N/A,510019,2935759,683018,240302,16513336,403886,576143,312624,#N/A N/A,685960,52143543,3313877,2528441,1466183,993926,2010609,#N/A N/A,2713405,#N/A N/A,142383
2013-05-09,848982,1627809,565911,#N/A N/A,1391174,622679,888145,629529,6585006,1293448,1061252,44618834,873197,2186750,1460448,814806,479283,2064256,15899096,32714069,16784837,221166,7398,6103,18045523,5120593,19421229,105685946,58901990,#N/A N/A,231065,2583502,348023,240302,16513336,342965,333917,185456,#N/A N/A,856082,94815289,1419905,2136230,659219,1142114,2256537,#N/A N/A,2087943,#N/A N/A,65097
2013-05-10,1416977,1463730,778968,#N/A N/A,2277938,1070904,1877541,1373954,6712204,2552104,1932055,37066000,2330640,3483652,1948721,964889,787203,3536215,23450871,42933893,48726872,348224,7728,11932,24494007,8325190,24697454,194706843,19051680,#N/A N/A,501397,3929370,708809,534051,25353662,531331,348514,178287,#N/A N/A,775103,81567661,2463393,2976345,1078139,1387915,2662434,#N/A N/A,3797024,#N/A N/A,67225
2013-05-13,942292,1351249,500437,#N/A N/A,2600409,940715,1334854,951700,5325014,2209004,1479875,38592235,1984624,3585556,1308693,1122544,819000,5212070,19673398,29988659,43790791,300950,13929,15156,18489780,5681967,17380363,129327217,7950260,#N/A N/A,387700,3546476,501295,561450,34557294,489556,445608,155514,#N/A N/A,746189,106265617,1390636,2088153,795885,1485168,1580879,#N/A N/A,2901782,#N/A N/A,86344
2013-05-14,1233247,1908820,846279,#N/A N/A,4563592,913292,1515128,824020,6227908,1992035,1486258,26672886,3103309,3649856,1388557,1110930,871298,6235738,19084872,32083640,59928987,318466,5689,21535,28197267,5800606,17684432,314381144,3685655,#N/A N/A,750826,5581551,486885,525126,54810268,658050,334205,293789,#N/A N/A,1320591,90136056,2127313,2127021,983373,1458124,2121627,#N/A N/A,3587022,#N/A N/A,112229
2013-05-15,1085853,1743025,931297,#N/A N/A,2875866,916895,1643921,943080,8673960,2606689,1852458,23393448,2180800,4687555,1175819,797632,1297431,5276251,17172093,30007451,26327884,316472,19839,22783,28262625,5173880,20208171,253512310,7803970,#N/A N/A,727499,4498280,564764,283274,24637828,449679,436107,338541,#N/A N/A,501613,68389821,2283812,2107201,703129,1120669,1629979,#N/A N/A,3108325,#N/A N/A,72037
2013-05-16,1263336,2022365,783995,#N/A N/A,2513485,1152225,1782942,1162102,6274893,1950601,1744114,19382927,1819197,3848669,884489,1122778,1468863,3734423,44839177,48695088,30547253,346519,12692,30235,23902713,8384858,16455418,175208029,5372880,#N/A N/A,827857,4711094,495439,287845,15697877,581979,456154,188745,#N/A N/A,838831,41110311,2925199,2097060,776300,1001178,2211836,#N/A N/A,4607695,#N/A N/A,81193
2013-05-17,3032457,2687261,1098020,#N/A N/A,3449904,2941182,2870473,1847175,12425625,4919943,4574651,67680074,2964272,7931358,2415819,2969419,1042637,4185859,35461993,51710441,47321773,1028929,10065,19957,46081123,7969845,44513571,238274219,12195245,#N/A N/A,1610618,10287859,1087782,490313,15315038,1317370,764639,262190,#N/A N/A,833172,102647983,6085775,5813342,3147805,2761480,5173799,#N/A N/A,9759872,#N/A N/A,124607
2013-05-20,916240,1039719,460452,#N/A N/A,1394240,689109,891410,785535,4095682,1371204,1018876,29890246,1829185,3140982,1017052,974879,539360,1682109,16146226,25793623,10092868,246352,27859,12457,24766907,4456183,23934551,143143397,3821820,#N/A N/A,392923,4388860,399427,696396,14754103,385569,447244,162469,#N/A N/A,390669,50006833,1645564,1462930,853594,1140632,1292505,#N/A N/A,2311567,#N/A N/A,202069
2013-05-21,1495169,2493501,586478,#N/A N/A,2153559,1240556,1312478,1101119,6164925,2977978,1600703,47439225,1537029,4628443,2585331,1320508,819070,4508336,16808751,36408638,41133852,363973,13141,35414,30117192,9604687,33488699,262777289,7599860,#N/A N/A,561794,6258257,565958,609713,16392067,480841,745256,220956,#N/A N/A,937706,59792097,2711978,2296778,1810294,1421475,2226076,#N/A N/A,4460609,#N/A N/A,140574
2013-05-22,1722572,5266214,812106,#N/A N/A,1737715,1294204,1667330,1090718,7789754,2753805,2270288,35977402,1519202,4250572,3260976,928590,919557,4382477,16659512,34578039,21931101,449613,4014,22865,24259009,8149096,22254896,194587665,5844470,#N/A N/A,986232,4414471,787403,802213,12080206,546979,649751,215358,#N/A N/A,751714,65399133,2928049,2638101,2758774,1787629,3147274,#N/A N/A,4224770,#N/A N/A,115783
2013-05-23,1874597,4019808,791015,#N/A N/A,2755654,1629305,2677405,2261512,10572679,3134603,2128999,44037454,2201417,5796041,2448801,1702674,809244,6594061,17418591,45111494,19907154,754216,31695,19639,33503232,8917144,36190722,261945174,5436945,#N/A N/A,1046697,7223120,1046431,820634,25907372,692064,695115,315886,#N/A N/A,927257,62933549,3409809,3360072,2123663,2392658,3777523,#N/A N/A,6146446,#N/A N/A,146915
2013-05-24,1204263,2710254,713934,#N/A N/A,1384365,1526227,1719837,1933122,5989778,2800654,2311566,31060533,1513236,4362249,2287681,1114005,809604,5024177,12752188,32490622,54691064,566953,21849,12322,36386495,5958587,22592163,135509041,5031030,#N/A N/A,432580,4845771,615126,1012328,14811213,660565,515909,260126,#N/A N/A,454001,43441687,5566801,2341080,1204608,1619899,3577945,#N/A N/A,5129778,#N/A N/A,125247
2013-05-27,530671,1074749,246876,#N/A N/A,876325,626888,670473,488310,2534921,1022643,821227,12825353,670305,1623707,2287681,712409,292317,2900365,7610758,22302643,25996295,266386,21849,15185,22932783,2048340,8479284,73559309,1925910,#N/A N/A,337143,1997596,319214,525706,7074374,280767,273747,156011,#N/A N/A,267461,47447204,2646828,1219973,719582,780953,1067742,#N/A N/A,2319553,#N/A N/A,81762
2013-05-28,1899843,2584427,636640,#N/A N/A,2706716,1109706,1932695,1925852,10931297,2702696,2856636,35734758,1437762,4787419,4868778,1786104,820428,4908177,15978367,52603401,28577046,497802,9560,20594,27592500,7446154,19848026,193079846,8652005,#N/A N/A,789334,4113290,672834,547823,13873503,559422,603032,305487,#N/A N/A,664814,88185474,3165102,3120243,1537188,3229184,2544306,#N/A N/A,5423399,#N/A N/A,118313
2013-05-29,1534717,2749019,642001,#N/A N/A,4228263,992451,1549874,1270895,6001748,2492941,2371072,23497156,1748559,4043610,3295019,1302677,695608,6165310,29300925,52193328,11114685,408226,7472,14628,40683161,6102047,18058843,133456311,4465960,#N/A N/A,847659,3391374,603633,970814,11862555,506783,738267,348991,#N/A N/A,1190534,58302422,3921986,2732047,1371607,2263142,2049043,#N/A N/A,6156695,#N/A N/A,86434
2013-05-30,1392981,1606281,413079,#N/A N/A,2039093,1111391,1793674,1951000,7163457,1745316,1531172,25127773,1432106,3905461,5433458,1593200,1255537,4960424,39445244,31729169,12198115,422127,4180,15017,22101370,9442386,22335329,156536886,7545125,#N/A N/A,565672,2597056,441399,582662,19789201,353205,547953,248649,#N/A N/A,644008,47843088,2585810,2260718,988154,2487180,1593616,#N/A N/A,3744225,#N/A N/A,49704
2013-05-31,2448650,3909767,695249,#N/A N/A,10733430,2896999,2122413,2225686,9555963,3279925,2119194,25284459,2009895,4449267,3455388,2196067,2205074,6101806,24570145,54011887,24168182,1030854,21381,18778,32131971,7469476,30283639,214354287,8398125,#N/A N/A,727837,6591663,634824,579188,24978278,738640,875131,334031,#N/A N/A,1876239,66514301,3701155,3733833,1588083,2422307,5289164,#N/A N/A,7205647,#N/A N/A,97021
2013-06-03,2427127,3828554,743248,#N/A N/A,2430425,1743415,2009920,4629339,6769121,3375668,2305709,50654282,1658421,3914157,2230397,1727357,1215341,4308966,16235561,54161154,13806746,619358,76654,23535,29326793,6098703,21301826,150999929,8915445,#N/A N/A,618957,3904145,1185811,732442,12845235,732720,652946,287324,#N/A N/A,1115921,73300211,3568874,3223029,1324543,1785685,2565289,#N/A N/A,4752926,#N/A N/A,80968
